category,url
ponceuse-excentrique,https://www.castorama.fr/ponceuse-excentrique/cat_id_0003172.cat
scie-circulaire,https://www.castorama.fr/outillage/outillage-electroportatif/scie-et-meuleuse-electrique/scie-circulaire/cat_id_677.cat
perceuse-a-percussion,https://www.castorama.fr/outillage/outillage-electroportatif/perceuse-a-percussion-perforateur-et-marteau-piqueur-filaire/cat_id_3795.cat
rivet,https://www.castorama.fr/outillage/outillage-a-main/rivet-et-pince-a-rivet/rivet/cat_id_0001950.cat
taraud,https://www.castorama.fr/taraud/cat_id_0003642.cat
abrasif-pour-outil-multifonction,https://www.castorama.fr/abrasif-pour-outil-multifonction/cat_id_0003556.cat
abrasif-pour-outil-de-precision,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/accessoire-pour-outil-de-precision/abrasif-pour-outil-de-precision/cat_id_0005968.cat
lame-de-scie-sabre,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-sabre/cat_id_5992.cat
lame-de-scie-a-chantourner,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-a-chantourner/cat_id_5991.cat
lame-de-scie-a-ruban,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-a-ruban/cat_id_5990.cat
lame-de-scie-a-onglet,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-a-onglet/cat_id_315.cat
lame-de-scie-circulaire,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-circulaire/cat_id_1438.cat
lame-de-scie-sauteuse,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-sauteuse/cat_id_1524.cat
disque-abrasif-pour-meuleuse,https://www.castorama.fr/disque-abrasif-pour-meuleuse/cat_id_0003550.cat
abrasif-pour-ponceuse,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/abrasif-pour-ponceuse/cat_id_3494.cat
accessoire-pour-ponceuse,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/accessoire-pour-ponceuse/cat_id_2644.cat
foret-beton-sds,https://www.castorama.fr/foret-beton-sds/cat_id_0003542.cat
mandrin,https://www.castorama.fr/mandrin/cat_id_0002136.cat
brosse-pour-perceuse,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/brosse-pour-perceuse/cat_id_1801.cat
pistolet-a-colle-et-colle,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/pistolet-a-colle-et-colle/cat_id_1767.cat
agrafeuse-et-agrafe,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/agrafeuse-et-agrafe/cat_id_1736.cat
ciseau-a-bois,https://www.castorama.fr/outillage/outillage-a-main/lime-rape-rabot-et-ciseau-a-bois/ciseau-a-bois/cat_id_1840.cat
scie-a-main,https://www.castorama.fr/outillage/outillage-a-main/scie-et-lame/scie-a-main/cat_id_0001947.cat
pince-coupante,https://www.castorama.fr/pince-coupante/cat_id_0003652.cat
douille,https://www.castorama.fr/douille/cat_id_0003653.cat
sac-a-outils,https://www.castorama.fr/sac-a-outils/cat_id_0003633.cat
marqueur,https://www.castorama.fr/marqueur/cat_id_0003708.cat
cordeau-de-maçon,https://www.castorama.fr/cordeau-de-macon/cat_id_0003715.cat
detecteur-de-metaux,https://www.castorama.fr/detecteur-de-metaux/cat_id_0003718.cat
ampoule-led-fonctionnelle,https://www.castorama.frhttps://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-led-fonctionnelle/cat_id_3356.cat
ampoule-led-decorative,https://www.castorama.frhttps://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-decorative-led/cat_id_3357.cat
ampoule-connectee,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-connectee/cat_id_3415.cat
ampoule-pour-spot,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-pour-spot/cat_id_1297.cat
ampoule-e27,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e27/cat_id_5191.cat
ampoule-e14,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e14/cat_id_5190.cat
ampoule-gu10,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu10/cat_id_5195.cat
ampoule-g9,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g9/cat_id_5194.cat
ampoule-gu5.3,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu5-3/cat_id_5197.cat
ampoule-b22,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-b22/cat_id_5189.cat
ampoule-r7s,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-r7s/cat_id_5200.cat
ampoule-g4,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g4/cat_id_5224.cat
ampoule-gy6.35,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gy6-35/cat_id_5199.cat
ampoule-gu4,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu4/cat_id_5196.cat
ampoule-gx53,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gx53/cat_id_5198.cat
tube-led-et-fluorescent,https://www.castorama.fr/luminaire-et-eclairage/ampoule/tube-led-et-fluorescent-starter/cat_id_1296.cat
antenne-parabole-et-fixation,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/antenne-parabole-et-fixation/cat_id_2396.cat
amplificateur-repartiteur-et-coupleur,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/amplificateur-repartiteur-et-coupleur/cat_id_5381.cat
câble-et-connectique,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cat_id_5382.cat
decodeur-tnt-telecommande-et-transmetteur,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/decodeur-tnt-telecommande-et-transmetteur/cat_id_3745.cat
support-tv,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/support-tv/cat_id_3742.cat
douille-electrique,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/douille-electrique/cat_id_1193.cat
fiche-electrique,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/fiche-electrique/cat_id_1197.cat
interrupteur-et-variateur-de-lampe,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/interrupteur-et-variateur-de-lampe/cat_id_1200.cat
boite-et-connexion-luminaire,https://www.castorama.fr/electricite/douille-fiche-electrique-et-connexion-luminaire/boite-et-connexion-luminaire/cat_id_750.cat
rallonge-electrique,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/rallonge-electrique/cat_id_4053.cat
enrouleur-electrique,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/enrouleur-electrique/cat_id_1203.cat
câble-et-fil-d’installation,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-et-fil-d-installation/cat_id_1221.cat
câble-fil--et-cordon-d-alimentation,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-fil-et-cordon-d-alimentation/cat_id_1189.cat
gaine-electrique,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/gaine-electrique/cat_id_1235.cat
boite-de-derivation,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/boite-de-derivation/cat_id_1240.cat
fixation-et-raccordement-du-câble,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/fixation-et-raccordement-du-cable/cat_id_759.cat
moulure-goulotte-et-plinthe,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-et-plinthe/cat_id_982.cat
tube-irl-et-raccord,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/tube-irl-et-raccord/cat_id_1241.cat
tableau-electrique-pre-equipe,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-pre-equipe/cat_id_1264.cat
tableau-electrique-nu,https://www.castorama.fr/electricite/tableau-electrique-et-protection/tableau-electrique-nu/cat_id_4043.cat
interrupteur-et-disjoncteur-differentiel,https://www.castorama.fr/electricite/tableau-electrique-et-protection/interrupteur-et-disjoncteur-differentiel/cat_id_4047.cat
coffret-de-communication,https://www.castorama.fr/electricite/tableau-electrique-et-protection/coffret-de-communication/cat_id_4044.cat
disjoncteur-et-coupe-circuit,https://www.castorama.fr/electricite/tableau-electrique-et-protection/disjoncteur-et-coupe-circuit/cat_id_4045.cat
fusible,https://www.castorama.fr/electricite/tableau-electrique-et-protection/fusible/cat_id_4117.cat
gaine-technique-de-logement-gtl,https://www.castorama.fr/electricite/tableau-electrique-et-protection/gaine-technique-de-logement-gtl/cat_id_4046.cat
parafoudre,https://www.castorama.fr/electricite/tableau-electrique-et-protection/parafoudre/cat_id_4042.cat
accessoire-de-raccordement,https://www.castorama.fr/electricite/tableau-electrique-et-protection/accessoire-de-raccordement/cat_id_4050.cat
autre-commande-modulaire,https://www.castorama.fr/electricite/tableau-electrique-et-protection/autre-commande-modulaire/cat_id_4048.cat
prise-encastrable,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/prise-encastree/cat_id_0001765.cat
interrupteur-encastrable,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/interrupteur-encastre/cat_id_0001764.cat
plaque-de-finition-pour-interrupteur-et-prise-a-composer,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/plaque-de-finition/cat_id_0001766.cat
prise-en-saillie,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/prise-en-saillie/cat_id_0001726.cat
interrupteur-en-saillie,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-en-saillie/interrupteur-en-saillie/cat_id_0001725.cat
prise-etanche,https://www.castorama.fr/prise-etanche/cat_id_0002400.cat
interrupteur-etanche,https://www.castorama.fr/interrupteur-etanche/cat_id_0002399.cat
commande-de-l-eclairage,https://www.castorama.fr/electricite/interrupteur-et-prise/commande-de-l-eclairage/cat_id_1227.cat
prise-programmable,https://www.castorama.fr/electricite/interrupteur-et-prise/prise-programmable/cat_id_1228.cat
boite-d-encastrement,https://www.castorama.fr/electricite/interrupteur-et-prise/boite-d-encastrement/cat_id_1231.cat
borne-recharge-voiture-electrique,https://www.castorama.fr/electricite/interrupteur-et-prise/borne-recharge-voiture-electrique/cat_id_0001724.cat
accessoire-de-corde-câble-et-chaine,https://www.castorama.fr/accessoire-de-corde-cable-et-chaine/cat_id_0005219.cat
profile,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/tole-et-profile/profile/cat_id_2983.cat
butoir-de-porte,https://www.castorama.fr/butoir-de-porte/cat_id_0004905.cat
ferme-porte,https://www.castorama.fr/ferme-porte/cat_id_0004907.cat
verrou-automatique,https://www.castorama.fr/verrou-automatique/cat_id_0004908.cat
entrebailleur-pour-fenetre,https://www.castorama.fr/entrebailleur-pour-fenetre/cat_id_0004909.cat
entrebailleur-de-porte,https://www.castorama.fr/entrebailleur-de-porte/cat_id_0004910.cat
verrou-de-fenetre,https://www.castorama.fr/verrou-de-fenetre/cat_id_0004911.cat
grille-de-defense-pour-fenetre,https://www.castorama.fr/grille-de-defense-pour-fenetre/cat_id_0004912.cat
judas-pour-porte,https://www.castorama.fr/judas-pour-porte/cat_id_0004913.cat
arret-de-porte,https://www.castorama.fr/arret-de-porte/cat_id_0004914.cat
cadenas-antivol,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/cadenas-antivol/cat_id_3437.cat
coffre-fort,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/coffre-fort/cat_id_3444.cat
armoire-a-fusils,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/armoire-a-fusils/cat_id_5453.cat
boite-a-cle,https://www.castorama.fr/boite-a-cle/cat_id_0004899.cat
armoire-a-cle,https://www.castorama.fr/armoire-a-cle/cat_id_0004900.cat
cylindre-de-serrure,https://www.castorama.fr/quincaillerie/serrure-verrou/cylindre-de-serrure/cat_id_3453.cat
verrou,https://www.castorama.fr/quincaillerie/serrure-verrou/verrou/cat_id_3469.cat
loquet-targette-et-moraillon-de-porte,https://www.castorama.fr/loquet-targette-et-moraillon-de-porte/cat_id_0004915.cat
serrure-connectee,https://www.castorama.fr/serrure-connectee/cat_id_0002658.cat
serrure-et-gâche-electrique,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-et-gache-electrique/cat_id_3712.cat
serrure-de-porte,https://www.castorama.fr/serrure-de-porte/cat_id_0004829.cat
serrure-de-meuble,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/serrure-de-meuble/cat_id_2974.cat
signalisation,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/cat_id_2958.cat
chiffre-et-numero-de-maison,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/chiffre-et-lettre/cat_id_2960.cat
tourillon-et-lamello,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/tourillon-et-lamello/cat_id_1769.cat
equerre-de-fixation,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/equerre/cat_id_2954.cat
ferrure,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/ferrure/cat_id_2955.cat
patte-de-fixation,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/patte-de-fixation/cat_id_2957.cat
adhesif,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/colle-et-adhesif/adhesif/cat_id_2885.cat
colle-pour-pvc,https://www.castorama.fr/colle-pour-pvc/cat_id_0004993.cat
colle-pour-cuir-textile-caoutchouc-et-plastique,https://www.castorama.fr/colle-pour-cuir-textile-caoutchouc-et-plastique/cat_id_0004998.cat
colle-pour-polystyrene,https://www.castorama.fr/colle-pour-polystyrene/cat_id_0005003.cat
pied-de-meuble,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/cat_id_2963.cat
patin-feutre-et-embout,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/patin-et-embout/cat_id_0001782.cat
roulette-et-roue,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/roulette-et-roue/cat_id_2975.cat
compas-coulisse-et-coulisseau,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/compas-coulisse-et-coulisseau/cat_id_2968.cat
loquetaux,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/loquetaux/cat_id_3014.cat
charniere-d-ameublement,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/charniere-d-ameublement/cat_id_2967.cat
paumelle-de-porte-meuble-et-fenetre,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/paumelle-d-ameublement/cat_id_2973.cat
fiche-d-ameublement,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/fiche-d-ameublement/cat_id_2970.cat
vis,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/vis/cat_id_2993.cat
ecrou,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/ecrou/cat_id_2900.cat
rondelle,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/rondelle/cat_id_2903.cat
goupille-et-circlip,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/goupille-et-circlip/cat_id_3463.cat
boulon-tige-filetee-et-manchon,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/boulon-ecrou-et-rondelle/boulon-tige-filetee-et-manchon/cat_id_4112.cat
clou,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/clou/cat_id_2911.cat
crochet-piton-gond-a-visser,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/crochet-piton-gond-a-visser/cat_id_5134.cat
crochet,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/crochet/cat_id_2953.cat
furet-deboucheur,https://www.castorama.fr/furet-deboucheur/cat_id_0004137.cat
chiffre-et-lettre,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/chiffre-et-lettre/cat_id_2960.cat
plaque-de-signalisation-et-panneau-de-chantier,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/signalisation/plaque-de-signalisation-et-panneau-de-chantier/cat_id_2962.cat
vis-a-bois,https://www.castorama.fr/vis-a-bois/cat_id_0005021.cat
paumelle-d-ameublement,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/paumelle-d-ameublement/cat_id_2973.cat
patin-et-embout,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/patin-et-embout/cat_id_0001782.cat
pied-patin-et-embout,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/cat_id_2963.cat
ruban-adhesif-d-emballage,https://www.castorama.fr/ruban-adhesif-demballage/cat_id_0004983.cat
serrure-a-encastrer,https://www.castorama.fr/serrure-a-encastrer/cat_id_0004881.cat
serrure-en-applique,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-en-applique/cat_id_3454.cat
serrure-et-gache-electrique,https://www.castorama.fr/quincaillerie/serrure-verrou/serrure-et-gache-electrique/cat_id_3712.cat
moraillon-de-porte,https://www.castorama.fr/moraillon-de-porte/cat_id_0004985.cat
coffre-fort-electronique,https://www.castorama.fr/coffre-fort-electronique/cat_id_0004895.cat
cadenas,https://www.castorama.fr/cadenas/cat_id_0004901.cat
gâche-cremone-et-accessoire-de-serrure,https://www.castorama.fr/gache-cremone-et-accessoire-de-serrure/cat_id_0004990.cat
plaque-de-finition,https://www.castorama.fr/electricite/interrupteur-et-prise/interrupteur-et-prise-encastree/plaque-de-finition/cat_id_0001766.cat
interrupteur-encastrable-a-assembler,https://www.castorama.fr/interrupteur-encastrable-a-assembler/cat_id_0002433.cat
prise-encastrable-a-assembler,https://www.castorama.fr/prise-encastrable-a-assembler/cat_id_0002435.cat
interrupteur-differentiel,https://www.castorama.fr/interrupteur-differentiel/cat_id_0002941.cat
moulure-electrique,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/moulure-goulotte-et-plinthe/moulure-electrique/cat_id_0002015.cat
fixation-et-raccordement-du-cable,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/fixation-et-raccordement-du-cable/cat_id_759.cat
gaine-electrique-icta,https://www.castorama.fr/gaine-electrique-icta/cat_id_0003153.cat
cable-fil-et-cordon-d-alimentation,https://www.castorama.fr/electricite/cable-fil-et-gaine-electrique/cable-fil-et-cordon-d-alimentation/cat_id_1189.cat
fil-electrique,https://www.castorama.fr/fil-electrique/cat_id_0003447.cat
câble-et-connectique-tv,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-tv/cat_id_3752.cat
câble-et-connectique-reseau,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-informatique/cat_id_3899.cat
câble-et-connectique-de-telephone-fixe,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-de-telephone/cat_id_5384.cat
câble-et-connectique-audio,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-multimedia/cat_id_5383.cat
chargeur-et-câble-usb,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/assistant-vocal-accessoire-tv-et-multimedia-connecte/chargeur-et-cable-usb/cat_id_0001097.cat
tube-led-et-fluorescent-starter,https://www.castorama.fr/luminaire-et-eclairage/ampoule/tube-led-et-fluorescent-starter/cat_id_1296.cat
ampoule-culot-gx53,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gx53/cat_id_5198.cat
ampoule-culot-gu4,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu4/cat_id_5196.cat
ampoule-culot-gy6-35,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gy6-35/cat_id_5199.cat
ampoule-culot-g4,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g4/cat_id_5224.cat
ampoule-culot-r7s,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-r7s/cat_id_5200.cat
ampoule-culot-b22,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-b22/cat_id_5189.cat
ampoule-culot-gu5-3,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu5-3/cat_id_5197.cat
ampoule-culot-g9,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-g9/cat_id_5194.cat
ampoule-culot-gu10,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-gu10/cat_id_5195.cat
ampoule-culot-e14,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e14/cat_id_5190.cat
ampoule-culot-e27,https://www.castorama.fr/luminaire-et-eclairage/ampoule/ampoule-culot-e27/cat_id_5191.cat
mastic-specifique,https://www.castorama.fr/mastic-specifique/cat_id_0002927.cat
coupe-tube,https://www.castorama.fr/coupe-tube/cat_id_0004377.cat
clapet-pour-robinet,https://www.castorama.fr/clapet-pour-robinet/cat_id_0004133.cat
chargeur-et-cable-usb,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/assistant-vocal-accessoire-tv-et-multimedia-connecte/chargeur-et-cable-usb/cat_id_0001097.cat
cable-et-connectique-multimedia,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-multimedia/cat_id_5383.cat
cable-et-connectique-de-telephone,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-de-telephone/cat_id_5384.cat
cable-et-connectique-informatique,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-informatique/cat_id_3899.cat
cable-et-connectique-tv,https://www.castorama.fr/electricite/antenne-tv-decodeur-tnt-prise-de-telephone-et-informatique/cable-et-connectique/cable-et-connectique-tv/cat_id_3752.cat
tube-et-raccord-pvc,https://www.castorama.fr/plomberie/evacuation-des-eaux/tube-et-raccord-pvc/cat_id_2382.cat
evacuation-d-evier,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-d-evier-siphon-et-bouchon/cat_id_2374.cat
evacuation-de-lave-linge,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-lave-linge/cat_id_2376.cat
bonde,https://www.castorama.fr/bonde/cat_id_007.cat
siphon,https://www.castorama.fr/siphon/cat_id_0004674.cat
tube-et-raccord-multicouche,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-et-raccord-multicouche/cat_id_3945.cat
tube-et-raccord-per,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-et-raccord-per/cat_id_2311.cat
tube-et-raccord-cuivre,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-et-raccord-cuivre/cat_id_2283.cat
tube-et-raccord-pehd,https://www.castorama.fr/plomberie/alimentation-en-eau/tube-polyethylene-pour-exterieur/cat_id_2308.cat
raccord-a-visser,https://www.castorama.fr/plomberie/alimentation-en-eau/raccord-a-visser/cat_id_0001086.cat
flexible-robinetterie,https://www.castorama.fr/plomberie/alimentation-en-eau/flexible-de-robinet/cat_id_2299.cat
alimentation-pour-machine-a-laver,https://www.castorama.fr/plomberie/alimentation-en-eau/alimentation-pour-machine-a-laver/cat_id_2295.cat
nourrice-plomberie,https://www.castorama.fr/nourrice-plomberie/cat_id_0003946.cat
robinet-de-bâtiment-et-accessoire,https://www.castorama.fr/plomberie/alimentation-en-eau/robinet-de-batiment-et-accessoire/cat_id_2333.cat
collier-de-serrage-et-de-fixation,https://www.castorama.fr/collier-de-serrage/cat_id_0003928.cat
filtre-a-eau,https://www.castorama.fr/filtre-a-eau/cat_id_0003006.cat
chauffe-eau-electrique,https://www.castorama.fr/chauffe-eau-electrique/cat_id_0003488.cat
chien,https://www.castorama.fr/chien/cat_id_0004165.cat
chat,https://www.castorama.fr/chat/cat_id_0004869.cat
oiseau,https://www.castorama.fr/oiseau/cat_id_0004875.cat
rongeur,https://www.castorama.fr/rongeur/cat_id_0004879.cat
animaux-de-la-ferme,https://www.castorama.fr/animaux-de-la-ferme/cat_id_0005067.cat
abeille-et-insecte,https://www.castorama.fr/abeille-et-insecte/cat_id_0005361.cat
grillage-special-animaux-arbuste-barbele,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/grillage/grillage-special-animaux-arbuste-barbele/cat_id_4159.cat
accessoire-de-barbecue,https://www.castorama.fr/jardin-et-terrasse/barbecue-et-plancha/accessoire-de-barbecue-et-plancha/cat_id_147.cat
sports,https://www.castorama.fr/sports/cat_id_0004148.cat
balançoire-portique-et-aire-de-jeux,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/portique-et-balancoire/cat_id_1283.cat
cabane-pour-enfant,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/maisonnette-pour-enfant/cat_id_1280.cat
trampoline,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/trampoline/cat_id_1285.cat
toboggan-et-trebuchet-pour-enfant,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/toboggan-et-trebuchet-pour-enfant/cat_id_1284.cat
mobilier-de-jardin-pour-enfant,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/mobilier-de-jardin-pour-enfant/cat_id_457.cat
bac-a-sable,https://www.castorama.fr/jardin-et-terrasse/balancoire-trampoline-et-toboggan/bac-a-sable/cat_id_1279.cat
barbecue-weber,https://www.castorama.fr/plancha/cat_id_0003437.cat?category=brg_dyn_jw2uvusnb1
salon-de-jardin,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/salon-de-jardin/cat_id_1572.cat
chaise-et-fauteuil-de-jardin,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/chaise-et-fauteuil-de-jardin/cat_id_1548.cat
table-de-jardin,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/table-de-jardin/cat_id_1578.cat
bain-de-soleil-hamac-et-transat,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/bain-de-soleil-hamac-et-transat/cat_id_1530.cat
banc-de-jardin,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/banc-de-jardin/cat_id_1542.cat
coussin-tapis-de-sol-et-pouf-d-exterieur,https://www.castorama.fr/jardin-et-terrasse/salon-de-jardin-table-chaise-et-fauteuil-de-jardin/coussin-tapis-de-sol-et-pouf-d-exterieur/cat_id_1554.cat
